Concept,feat_name,feat_value,lemtzd_feat_val,weight,conc(w),,,,
friend,CapableOf,keep_secret,['keep' 'secret'],2.828427125,3.07,,,,
friend,CapableOf,come_over,['come'],2.828427125,3.07,,,,
friend,AtLocation,friend's_wedding,['friend' 'wedding'],2.828427125,3.07,,,,
friend,RelatedTo,person,['person'],2.163330765,3.07,,,,
friend,IsA,person,['person'],2,3.07,,,,
friend,CapableOf,rely_on,['rely'],2,3.07,,,,
friend,CapableOf,give_gift_to_friend,['give' 'gift' 'friend'],2,3.07,,,,
friend,CapableOf,meet_for_coffee,['meet' 'coffee'],2,3.07,,,,
friend,CapableOf,return_phone_call,['return' 'phone' 'call'],2,3.07,,,,
friend,CapableOf,lend_tool,['lend' 'tool'],2,3.07,,,,
friend,AtLocation,neighbor's_house,['neighbor' 'house'],2,3.07,,,,
friend,AtLocation,at_school,['school'],2,3.07,,,,
friend,MannerOf,include,['include'],2,3.07,,,,
friend,RelatedTo,companion,['companion'],1.789,3.07,,,,
friend,RelatedTo,class,['class'],1,3.07,,,,
friend,RelatedTo,protected,['protect'],1,3.07,,,,
friend,IsA,trust_and_confide_in,['trust' 'confide'],1,3.07,,,,
friend,IsA,cheating_on_wife,['cheat' 'wife'],1,3.07,,,,
friend,IsA,thing,['thing'],1,3.07,,,,
friend,IsA,close_companion,['close' 'companion'],1,3.07,,,,
friend,IsA,friend,['friend'],4,3.07,,,,
friend,RelatedTo,friend,['friend'],4,3.07,,,,
heroine,RelatedTo,hero,['hero'],2,4.21,,,,
heroine,IsA,character,['character'],2,4.21,,,,
heroine,IsA,woman,['woman'],2,4.21,,,,
heroine,IsA,person,['person'],1,4.21,,,,
heroine,IsA,female_person,['female' 'person'],1,4.21,,,,
heroine,IsA,highly_addictive_drug,['highly' 'addictive' 'drug'],1,4.21,,,,
heroine,IsA,heroic_person,['heroic' 'person'],1,4.21,,,,
heroine,HasProperty,only_used_for_females,['only' 'use' 'female'],1,4.21,,,,
heroine,IsA,heroine,['heroine'],2,4.21,,,,
heroine,RelatedTo,heroine,['heroine'],2,4.21,,,,
danger,RelatedTo,warning,['warn'],3.414088458,2.68,,,,
danger,RelatedTo,hazard,['hazard'],2.456827222,2.68,,,,
danger,RelatedTo,peril,['peril'],2.444585854,2.68,,,,
danger,RelatedTo,risk,['risk'],2.385791273,2.68,,,,
danger,RelatedTo,trouble,['trouble'],2.297825059,2.68,,,,
danger,IsA,area,['area'],2,2.68,,,,
danger,IsA,causal_agent,['causal' 'agent'],2,2.68,,,,
danger,IsA,condition,['condition'],2,2.68,,,,
danger,RelatedTo,situation,['situation'],1.799,2.68,,,,
danger,RelatedTo,scary,['scary'],1.772,2.68,,,,
danger,RelatedTo,fear,['fear'],1.521,2.68,,,,
danger,RelatedTo,sign,['sign'],1.394,2.68,,,,
danger,RelatedTo,caution,['caution'],1.255,2.68,,,,
danger,AtLocation,roadblock,['roadblock'],1,2.68,,,,
danger,AtLocation,war,['war'],1,2.68,,,,
danger,CausesDesire,tell_many_people_about,['tell' 'many' 'people'],1,2.68,,,,
danger,CausesDesire,lie,['lie'],1,2.68,,,,
danger,CausesDesire,fight_enemy,['fight' 'enemy'],1,2.68,,,,
danger,IsA,danger,['danger'],3.414088458,2.68,,,,
danger,RelatedTo,danger,['danger'],3.414088458,2.68,,,,
danger,RelatedTo,threat,['threat'],1.212,2.68,,,,
attention,IsA,stance,['stance'],2,2.3,,,,
attention,IsA,faculty,['faculty'],2,2.3,,,,
attention,IsA,attraction,['attraction'],2,2.3,,,,
attention,IsA,courtesy,['courtesy'],2,2.3,,,,
attention,IsA,basic_cognitive_process,['basic' 'cognitive' 'process'],2,2.3,,,,
attention,IsA,taking_care_of,['take' 'care'],1,2.3,,,,
attention,IsA,work,['work'],1,2.3,,,,
attention,HasProperty,drawn_to_different,['drawn' 'different'],1,2.3,,,,
attention,HasProperty,important_to_self_esteem,['important' 'self' 'esteem'],1,2.3,,,,
attention,HasProperty,drawn_to_strange,['drawn' 'strange'],1,2.3,,,,
attention,DrawnTo,shiny,['shiny'],1,2.3,,,,
attention,DrawnTo,ordinary,['ordinary'],1,2.3,,,,
attention,DrawnTo,loud,['loud'],1,2.3,,,,
attention,DrawnTo,moving,['move'],1,2.3,,,,
attention,IsA,album,['album'],0.5,2.3,,,,
attention,IsA,attention,['attention'],2,2.3,,,,
attention,RelatedTo,attention,['attention'],2,2.3,,,,
attention,RelatedTo,interest,['interest'],1,2.3,,,,
anger,IsA,emotion,['emotion'],7.745966692,2.41,,,,
anger,CausesDesire,hurt_else,['hurt' 'else'],3.464101615,2.41,,,,
anger,CausesDesire,punch,['punch'],2.828427125,2.41,,,,
anger,CausesDesire,kill_people,['kill' 'people'],2.828427125,2.41,,,,
anger,CausesDesire,kill,['kill'],2.828427125,2.41,,,,
anger,IsA,emotional_arousal,['emotional' 'arousal'],2,2.41,,,,
anger,Causes,anger,['anger'],2,2.41,,,,
anger,MannerOf,arouse,['arouse'],2,2.41,,,,
anger,MannerOf,feel,['feel'],2,2.41,,,,
anger,RelatedTo,emotion,['emotion'],1.388,2.41,,,,
anger,RelatedTo,mad,['mad'],1.055,2.41,,,,
anger,RelatedTo,urge,['urge'],1,2.41,,,,
anger,RelatedTo,anxious,['anxious'],1,2.41,,,,
anger,RelatedTo,antagonism,['antagonism'],1,2.41,,,,
anger,RelatedTo,displeasure,['displeasure'],1,2.41,,,,
anger,RelatedTo,angry,['angry'],1,2.41,,,,
anger,RelatedTo,harm,['harm'],1,2.41,,,,
anger,RelatedTo,anxiety,['anxiety'],1,2.41,,,,
anger,RelatedTo,pain,['pain'],1,2.41,,,,
anger,RelatedTo,sting,['sting'],1,2.41,,,,
anger,IsA,frustration_at_inability_to_control,['frustration' 'inability' 'control'],1,2.41,,,,
anger,IsA,frustration,['frustration'],1,2.41,,,,
anger,IsA,hostile_emotion,['hostile' 'emotion'],1,2.41,,,,
anger,IsA,important_survival_emotion,['important' 'survival' 'emotion'],1,2.41,,,,
anger,CapableOf,very_dangerous_emotion,['very' 'dangerous' 'emotion'],1,2.41,,,,
anger,IsA,anger,['anger'],7.745966692,2.41,,,,
anger,RelatedTo,anger,['anger'],7.745966692,2.41,,,,
anger,RelatedTo,fury,['fury'],0.337,2.41,,,,
anger,RelatedTo,mood,['mood'],0.103,2.41,,,,
champion,IsA,defender,['defender'],2,3.82,,,,
champion,IsA,rival,['rival'],2,3.82,,,,
champion,MannerOf,back,['back'],2,3.82,,,,
champion,RelatedTo,winner,['winner'],1.49,3.82,,,,
champion,IsA,person,['person'],1,3.82,,,,
champion,CapableOf,best_in_crowd,['best' 'crowd'],1,3.82,,,,
champion,CapableOf,best_opponent,['best' 'opponent'],1,3.82,,,,
champion,CapableOf,battle_knight,['battle' 'knight'],1,3.82,,,,
champion,CapableOf,taste_fruits_of_victory,['taste' 'fruit' 'victory'],1,3.82,,,,
champion,IsA,champion,['champion'],2,3.82,,,,
champion,RelatedTo,champion,['champion'],2,3.82,,,,
assignment,IsA,undertaking,['undertaking'],2,3.86,,,,
assignment,IsA,duty,['duty'],2,3.86,,,,
assignment,IsA,legal_document,['legal' 'document'],2,3.86,,,,
assignment,IsA,distribution,['distribution'],2,3.86,,,,
assignment,CausesDesire,write_term_paper,['write' 'term' 'paper'],2,3.86,,,,
assignment,RelatedTo,document,['document'],1,3.86,,,,
assignment,RelatedTo,assigned,['assign'],1,3.86,,,,
assignment,RelatedTo,coursework,['coursework'],1,3.86,,,,
assignment,AtLocation,desk,['desk'],1,3.86,,,,
assignment,SimilarTo,homework,['homework'],1,3.86,,,,
assignment,IsA,assignment,['assignment'],2,3.86,,,,
assignment,RelatedTo,assignment,['assignment'],2,3.86,,,,
assignment,RelatedTo,task,['task'],1,3.86,,,,
buddy,IsA,friend,['friend'],2,3.48,,,,
buddy,RelatedTo,informal,['informal'],1,3.48,,,,
buddy,IsA,buddy,['buddy'],2,3.48,,,,
buddy,RelatedTo,buddy,['buddy'],2,3.48,,,,
buddy,RelatedTo,friend,['friend'],1,3.48,,,,
alcohol,CapableOf,cloud_judgement,['cloud' 'judgement'],10,4.76,,,,
alcohol,CausesDesire,sleep_at_night,['sleep' 'night'],4.472135955,4.76,,,,
alcohol,AtLocation,pub,['pub'],4,4.76,,,,
alcohol,HasProperty,addictive,['addictive'],4,4.76,,,,
alcohol,AtLocation,plane,['plane'],3.464101615,4.76,,,,
alcohol,AtLocation,beer,['beer'],3.464101615,4.76,,,,
alcohol,AtLocation,fraternity_house,['fraternity' 'house'],3.464101615,4.76,,,,
alcohol,CapableOf,slow_thinking,['slow' 'thinking'],2.828427125,4.76,,,,
alcohol,AtLocation,wine,['wine'],2.828427125,4.76,,,,
alcohol,CausesDesire,sleep,['sleep'],2.828427125,4.76,,,,
alcohol,ReceivesAction,ignited_easily,['ignite' 'easily'],2.828427125,4.76,,,,
alcohol,IsA,sedative_and_pain_killer,['sedative' 'pain' 'killer'],2,4.76,,,,
alcohol,IsA,depressant,['depressant'],2,4.76,,,,
alcohol,IsA,instance_of_drug,['instance' 'drug'],2,4.76,,,,
alcohol,IsA,fermented_beverage,['fermented' 'beverage'],2,4.76,,,,
alcohol,IsA,beverage,['beverage'],2,4.76,,,,
alcohol,IsA,liquid,['liquid'],2,4.76,,,,
alcohol,IsA,intoxicating_beverage,['intoxicating' 'beverage'],2,4.76,,,,
alcohol,IsA,drug_of_abuse,['drug' 'abuse'],2,4.76,,,,
alcohol,IsA,numbing_agent,['numbing' 'agent'],2,4.76,,,,
alcohol,UsedFor,sterilize_instruments,['sterilize' 'instrument'],2,4.76,,,,
alcohol,UsedFor,clean_wounds,['clean' 'wound'],2,4.76,,,,
alcohol,CapableOf,cloud_mind,['cloud' 'mind'],2,4.76,,,,
alcohol,CapableOf,burn,['burn'],2,4.76,,,,
alcohol,CapableOf,lead_to_drunken_behavior,['lead' 'drunken' 'behavior'],2,4.76,,,,
alcohol,IsA,alcohol,['alcohol'],10,4.76,,,,
alcohol,RelatedTo,alcohol,['alcohol'],10,4.76,,,,
alcohol,RelatedTo,beer,['beer'],0.513,4.76,,,,
alcohol,RelatedTo,wine,['wine'],0.109,4.76,,,,
alcohol,RelatedTo,whiskey,['whiskey'],0.17,4.76,,,,
motor,RelatedTo,engine,['engine'],5.90728364,4.84,,,,
motor,RelatedTo,car,['car'],5.165268628,4.84,,,,
motor,RelatedTo,car_engine,['car' 'engine'],2.218107301,4.84,,,,
motor,IsA,agent,['agent'],2,4.84,,,,
motor,IsA,machine,['machine'],2,4.84,,,,
motor,RelatedTo,machine,['machine'],1.483,4.84,,,,
motor,RelatedTo,psychomotor,['psychomotor'],1,4.84,,,,
motor,RelatedTo,convert,['convert'],1,4.84,,,,
motor,RelatedTo,inspiration,['inspiration'],1,4.84,,,,
motor,RelatedTo,motoric,['motoric'],1,4.84,,,,
motor,RelatedTo,energy,['energy'],1,4.84,,,,
motor,RelatedTo,automobile,['automobile'],1,4.84,,,,
motor,IsA,invention,['invention'],1,4.84,,,,
motor,PartOf,treadmill,['treadmill'],1,4.84,,,,
motor,UsedFor,locomotion,['locomotion'],1,4.84,,,,
motor,CapableOf,turn_wheel,['turn' 'wheel'],1,4.84,,,,
motor,CapableOf,turn_propeller,['turn' 'propeller'],1,4.84,,,,
motor,CapableOf,power_motorized_vehicle,['power' 'motorize' 'vehicle'],1,4.84,,,,
motor,AtLocation,repair_shop,['repair' 'shop'],1,4.84,,,,
motor,IsA,motor,['motor'],5.90728364,4.84,,,,
motor,RelatedTo,motor,['motor'],5.90728364,4.84,,,,
motor,Synonym,engine,['engine'],2,4.84,,,,
bubble,IsA,illusion,['illusion'],2,4.6,,,,
bubble,IsA,covering,['cover'],2,4.6,,,,
bubble,IsA,globule,['globule'],2,4.6,,,,
bubble,Causes,bubble,['bubble'],2,4.6,,,,
bubble,MannerOf,rise,['rise'],2,4.6,,,,
bubble,MannerOf,emit,['emit'],2,4.6,,,,
bubble,MannerOf,change,['change'],2,4.6,,,,
bubble,RelatedTo,volume,['volume'],1,4.6,,,,
bubble,RelatedTo,dupe,['dupe'],1,4.6,,,,
bubble,RelatedTo,metaphorical,['metaphorical'],1,4.6,,,,
bubble,RelatedTo,spherical,['spherical'],1,4.6,,,,
bubble,RelatedTo,rise,['rise'],1,4.6,,,,
bubble,IsA,spheroid,['spheroid'],1,4.6,,,,
bubble,CapableOf,rise_to_surface_of_water,['rise' 'surface' 'water'],1,4.6,,,,
bubble,CapableOf,burst,['burst'],1,4.6,,,,
bubble,IsA,bubble,['bubble'],2,4.6,,,,
bubble,RelatedTo,bubble,['bubble'],2,4.6,,,,
bubble,RelatedTo,suds,['suds'],0.259,4.6,,,,
crib,IsA,granary,['granary'],2,4.86,,,,
crib,IsA,baby_bed,['baby' 'bed'],2,4.86,,,,
crib,IsA,bin,['bin'],2,4.86,,,,
crib,IsA,playing_card,['play' 'card'],2,4.86,,,,
crib,PartOf,cribbage,['cribbage'],2,4.86,,,,
crib,MannerOf,line,['line'],2,4.86,,,,
crib,MannerOf,cheat,['cheat'],2,4.86,,,,
crib,MannerOf,plagiarize,['plagiarize'],2,4.86,,,,
crib,RelatedTo,magi,['magi'],1,4.86,,,,
crib,RelatedTo,plagiarize,['plagiarize'],1,4.86,,,,
crib,RelatedTo,job,['job'],1,4.86,,,,
crib,RelatedTo,packet_ship,['packet' 'ship'],1,4.86,,,,
crib,RelatedTo,dealer,['dealer'],1,4.86,,,,
crib,RelatedTo,fodder,['fodder'],1,4.86,,,,
crib,IsA,container_product,['container' 'product'],1,4.86,,,,
crib,IsA,bed,['bed'],1,4.86,,,,
crib,IsA,crib,['crib'],2,4.86,,,,
crib,RelatedTo,crib,['crib'],2,4.86,,,,
crib,RelatedTo,bed,['bed'],1,4.86,,,,
crib,RelatedTo,cradle,['cradle'],1,4.86,,,,
style,IsA,direction,['direction'],2,2.67,,,,
style,IsA,reproductive_structure,['reproductive' 'structure'],2,2.67,,,,
style,IsA,process,['process'],2,2.67,,,,
style,IsA,kind,['kind'],2,2.67,,,,
style,PartOf,pistil,['pistil'],2,2.67,,,,
style,MannerOf,make,['make'],2,2.67,,,,
style,MannerOf,write,['write'],2,2.67,,,,
style,MannerOf,name,['name'],2,2.67,,,,
style,RelatedTo,fashion,['fashion'],1.083,2.67,,,,
style,RelatedTo,italic,['italic'],1,2.67,,,,
style,IsA,stylistic_variation_of_font,['stylistic' 'variation' 'font'],1,2.67,,,,
style,PartOf,carpel,['carpel'],1,2.67,,,,
style,CapableOf,reflect_mood,['reflect' 'mood'],1,2.67,,,,
style,IsA,style,['style'],2,2.67,,,,
style,RelatedTo,style,['style'],2,2.67,,,,
style,HasContext,fashion,['fashion'],2,2.67,,,,
aggression,RelatedTo,aggressive,['aggressive'],2,2.68,,,,
aggression,RelatedTo,aggressor,['aggressor'],2,2.68,,,,
aggression,IsA,hostility,['hostility'],2,2.68,,,,
aggression,IsA,unfriendliness,['unfriendliness'],2,2.68,,,,
aggression,IsA,behavior,['behavior'],2,2.68,,,,
aggression,IsA,combat,['combat'],2,2.68,,,,
aggression,IsA,action,['action'],2,2.68,,,,
aggression,PartOf,war,['war'],2,2.68,,,,
aggression,IsA,aggression,['aggression'],2,2.68,,,,
aggression,RelatedTo,aggression,['aggression'],2,2.68,,,,
aggression,RelatedTo,hostility,['hostility'],1,2.68,,,,
sheep,RelatedTo,animal,['animal'],12.40628873,4.9,,,,
sheep,RelatedTo,wool,['wool'],10.9072453,4.9,,,,
sheep,RelatedTo,lamb,['lamb'],7.684529914,4.9,,,,
sheep,RelatedTo,wooly,['wooly'],5.978628605,4.9,,,,
sheep,RelatedTo,farm,['farm'],5.511079749,4.9,,,,
sheep,RelatedTo,white,['white'],4.709564736,4.9,,,,
sheep,RelatedTo,goat,['goat'],4.564208584,4.9,,,,
sheep,RelatedTo,ewe,['ewe'],4.531225,4.9,,,,
sheep,RelatedTo,baa,['baa'],4.481963855,4.9,,,,
sheep,RelatedTo,mammal,['mammal'],4.201428329,4.9,,,,
sheep,RelatedTo,fluffy,['fluffy'],3.970390409,4.9,,,,
sheep,CapableOf,graze,['graze'],2.828427125,4.9,,,,
sheep,IsA,follower,['follower'],2,4.9,,,,
sheep,IsA,farm_animals,['farm' 'animal'],2,4.9,,,,
sheep,IsA,bovid,['bovid'],2,4.9,,,,
sheep,IsA,simpleton,['simpleton'],2,4.9,,,,
sheep,IsA,animals,['animal'],2,4.9,,,,
sheep,AtLocation,meadow,['meadow'],2,4.9,,,,
sheep,AtLocation,farm,['farm'],2,4.9,,,,
sheep,IsA,herd_animal_small,['herd' 'animal' 'small'],1,4.9,,,,
sheep,IsA,mammal,['mammal'],1,4.9,,,,
sheep,IsA,mammals,['mammal'],1,4.9,,,,
sheep,IsA,ruminant,['ruminant'],1,4.9,,,,
sheep,PartOf,flock,['flock'],1,4.9,,,,
sheep,HasA,wool,['wool'],1,4.9,,,,
sheep,IsA,sheep,['sheep'],12.40628873,4.9,,,,
sheep,RelatedTo,sheep,['sheep'],12.40628873,4.9,,,,
sheep,Antonym,lamb,['lamb'],0.288,4.9,,,,
sheep,DistinctFrom,lamb,['lamb'],0.152,4.9,,,,
beach,IsA,geological_formation,['geological' 'formation'],2,4.79,,,,
beach,PartOf,shore,['shore'],2,4.79,,,,
beach,HasA,lots_of_sand,['lot' 'sand'],2,4.79,,,,
beach,MannerOf,land,['land'],2,4.79,,,,
beach,RelatedTo,sand,['sand'],1.052,4.79,,,,
beach,RelatedTo,shore,['shore'],1,4.79,,,,
beach,RelatedTo,shingle,['shingle'],1,4.79,,,,
beach,RelatedTo,north_dakota,['north' 'dakota'],1,4.79,,,,
beach,RelatedTo,water,['water'],1,4.79,,,,
beach,RelatedTo,england,['england'],1,4.79,,,,
beach,RelatedTo,county_seat,['county' 'seat'],1,4.79,,,,
beach,RelatedTo,golden_valley_county,['golden' 'valley' 'county'],1,4.79,,,,
beach,RelatedTo,seashore,['seashore'],1,4.79,,,,
beach,IsA,nice_relaxing_place_to_visit,['nice' 'relax' 'place' 'visit'],1,4.79,,,,
beach,IsA,ecological_region,['ecological' 'region'],1,4.79,,,,
beach,IsA,where_water_and_land_meet,['water' 'land' 'meet'],1,4.79,,,,
beach,IsA,common_place_to_drink_beer,['common' 'place' 'drink' 'beer'],1,4.79,,,,
beach,IsA,shoreline,['shoreline'],1,4.79,,,,
beach,IsA,flat_terrain,['flat' 'terrain'],1,4.79,,,,
beach,IsA,place,['place'],1,4.79,,,,
beach,IsA,coarse_grained_soil_region,['coarse' 'grain' 'soil' 'region'],1,4.79,,,,
beach,IsA,relaxing_place_to,['relaxing' 'place'],1,4.79,,,,
beach,AtLocation,state_park,['state' 'park'],1,4.79,,,,
beach,IsA,beach,['beach'],2,4.79,,,,
beach,RelatedTo,beach,['beach'],2,4.79,,,,
couple,CapableOf,tie_knot,['tie' 'knot'],4.472135955,3.93,,,,
couple,HasProperty,two,['two'],3.464101615,3.93,,,,
couple,CapableOf,row_about,['row'],2.828427125,3.93,,,,
couple,CapableOf,watch_movie,['watch' 'movie'],2.828427125,3.93,,,,
couple,IsA,unit,['unit'],2,3.93,,,,
couple,IsA,small_indefinite_quantity,['small' 'indefinite' 'quantity'],2,3.93,,,,
couple,IsA,pair,['pair'],2,3.93,,,,
couple,IsA,two,['two'],2,3.93,,,,
couple,IsA,family,['family'],2,3.93,,,,
couple,CapableOf,eat_at_resturant,['eat' 'resturant'],2,3.93,,,,
couple,CapableOf,communicate,['communicate'],2,3.93,,,,
couple,CapableOf,watch_sunset,['watch' 'sunset'],2,3.93,,,,
couple,CapableOf,marry_each_other,['marry' 'other'],2,3.93,,,,
couple,CapableOf,think_about_divorcing,['think' 'divorce'],2,3.93,,,,
couple,AtLocation,theatre,['theatre'],2,3.93,,,,
couple,AtLocation,wedding,['wedding'],2,3.93,,,,
couple,MannerOf,attach,['attach'],2,3.93,,,,
couple,IsA,pair_of_people,['pair' 'people'],1,3.93,,,,
couple,IsA,multi_person_agent,['multi' 'person' 'agent'],1,3.93,,,,
couple,CapableOf,see_counselor,['see' 'counselor'],1,3.93,,,,
couple,CapableOf,decide_to_have_sex,['decide' 'have' 'sex'],1,3.93,,,,
couple,CapableOf,make_sex,['make' 'sex'],1,3.93,,,,
couple,IsA,couple,['couple'],4.472135955,3.93,,,,
couple,RelatedTo,couple,['couple'],4.472135955,3.93,,,,
couple,Synonym,pair,['pair'],2,3.93,,,,
horse,RelatedTo,animal,['animal'],11.75380789,5,,,,
horse,HasA,four_legs,['four' 'leg'],6.633249581,5,,,,
horse,RelatedTo,riding,['rid'],6.109337116,5,,,,
horse,UsedFor,riding,['rid'],5.656854249,5,,,,
horse,AtLocation,race_track,['race' 'track'],5.656854249,5,,,,
horse,AtLocation,cavalry,['cavalry'],5.291502622,5,,,,
horse,RelatedTo,pony,['pony'],5.275604231,5,,,,
horse,RelatedTo,equine,['equine'],5.25204722,5,,,,
horse,RelatedTo,mammal,['mammal'],4.451516595,5,,,,
horse,RelatedTo,saddle,['saddle'],4.321573787,5,,,,
horse,RelatedTo,racing,['race'],4.239811317,5,,,,
horse,RelatedTo,mane,['mane'],4.175643663,5,,,,
horse,RelatedTo,big,['big'],4.037821195,5,,,,
horse,AtLocation,circus,['circus'],4,5,,,,
horse,AtLocation,stall,['stall'],4,5,,,,
horse,RelatedTo,donkey,['donkey'],3.859533651,5,,,,
horse,RelatedTo,farm,['farm'],3.826747967,5,,,,
horse,CapableOf,pull_cart,['pull' 'cart'],3.464101615,5,,,,
horse,AtLocation,equestrian_competition,['equestrian' 'competition'],2.828427125,5,,,,
horse,AtLocation,canada,['canada'],2.828427125,5,,,,
horse,AtLocation,country,['country'],2.828427125,5,,,,
horse,IsA,gymnastic_apparatus,['gymnastic' 'apparatus'],2,5,,,,
horse,IsA,equine,['equine'],2,5,,,,
horse,CapableOf,run_quickly,['run' 'quickly'],2,5,,,,
horse,CapableOf,drink_water,['drink' 'water'],2,5,,,,
horse,IsA,horse,['horse'],11.75380789,5,,,,
horse,RelatedTo,horse,['horse'],11.75380789,5,,,,
horse,RelatedTo,mare,['mare'],1.494,5,,,,
horse,RelatedTo,colt,['colt'],1,5,,,,
horse,RelatedTo,dog,['dog'],0.266,5,,,,
purse,UsedFor,carry_money,['carry' 'money'],2.828427125,4.9,,,,
purse,AtLocation,handbag,['handbag'],2.828427125,4.9,,,,
purse,IsA,sum,['sum'],2,4.9,,,,
purse,IsA,bag,['bag'],2,4.9,,,,
purse,UsedFor,carrying_money,['carry' 'money'],2,4.9,,,,
purse,CapableOf,hold_money,['hold' 'money'],2,4.9,,,,
purse,MannerOf,contract,['contract'],2,4.9,,,,
purse,MannerOf,round,['round'],2,4.9,,,,
purse,RelatedTo,money,['money'],1,4.9,,,,
purse,RelatedTo,bag,['bag'],1,4.9,,,,
purse,IsA,non_powered_device,['non' 'power' 'device'],1,4.9,,,,
purse,IsA,gear,['gear'],1,4.9,,,,
purse,IsA,typically,['typically'],1,4.9,,,,
purse,IsA,small_bag_carried_bgy_women,['small' 'bag' 'carry' 'by' 'woman'],1,4.9,,,,
purse,IsA,baggage,['baggage'],1,4.9,,,,
purse,UsedFor,carry_things,['carry' 'thing'],1,4.9,,,,
purse,UsedFor,put_shit_in,['put' 'shit'],1,4.9,,,,
purse,UsedFor,store_makeup,['store' 'makeup'],1,4.9,,,,
purse,UsedFor,hitting_over_head,['hit' 'over' 'head'],1,4.9,,,,
purse,UsedFor,putting_money_in,['put' 'money'],1,4.9,,,,
purse,UsedFor,holding_cash,['hold' 'cash'],1,4.9,,,,
purse,UsedFor,holding_makeup,['hold' 'makeup'],1,4.9,,,,
purse,UsedFor,carry_wallet,['carry' 'wallet'],1,4.9,,,,
purse,UsedFor,holding_personal_effects,['hold' 'personal' 'effect'],1,4.9,,,,
purse,CapableOf,store_money,['store' 'money'],1,4.9,,,,
purse,IsA,purse,['purse'],2.828427125,4.9,,,,
purse,RelatedTo,purse,['purse'],2.828427125,4.9,,,,
purse,Synonym,bag,['bag'],2,4.9,,,,
orthodontist,IsA,dentist,['dentist'],2,4.43,,,,
orthodontist,RelatedTo,orthodontic,['orthodontic'],1,4.43,,,,
orthodontist,RelatedTo,dentist,['dentist'],1,4.43,,,,
orthodontist,IsA,orthodontist,['orthodontist'],2,4.43,,,,
orthodontist,RelatedTo,orthodontist,['orthodontist'],2,4.43,,,,
sea,RelatedTo,ocean,['ocean'],7.861806408,4.79,,,,
